# ra dec outfile
180.5205815895333 -1.6643768621287895 40044380987354654.png
180.62408915847018 -1.6647421421380495 40044380987354669.png
180.50771704523785 -1.6652988821932078 40044380987354738.png
180.5084084762675 -1.6642750939361821 40044380987354740.png
180.48171486914381 -1.6621382344856985 40044380987354771.png
180.53115393681432 -1.6602803572950977 40044380987354815.png
180.52987289333993 -1.661179308025494 40044380987354816.png
180.6112271234281 -1.6587393192354987 40044380987354900.png
180.64182298925584 -1.6579421374753835 40044380987354962.png
180.63568191449775 -1.657456501289016 40044380987354976.png
180.53775996687912 -1.6525910547325113 40044380987355145.png
180.53836397851882 -1.6526495371745837 40044380987355147.png
180.5283326684757 -1.653524331589092 40044380987355180.png
180.52940065268245 -1.6533674737441983 40044380987355181.png
180.63538372442312 -1.6526660913696365 40044380987355184.png
180.49697775921436 -1.6513922328944934 40044380987355195.png
180.5220918522982 -1.6526050308147988 40044380987355254.png
180.58418954784065 -1.653278596683605 40044380987355264.png
180.60911618117103 -1.6505299228967953 40044380987355314.png
180.60979407153167 -1.650143884946634 40044380987355315.png
180.61010126220546 -1.65096915140435 40044380987355317.png
180.54540971241275 -1.6497368151330774 40044380987355366.png
180.58793906722656 -1.6498820033570218 40044380987355395.png
180.58849278486124 -1.6505821635390416 40044380987355396.png
180.54198863144495 -1.649786613335797 40044380987355449.png
180.64089273416207 -1.6452015202793813 40044380987355657.png
180.5268630028631 -1.6419668181670934 40044380987355730.png
180.626878231792 -1.6412684249717888 40044380987355792.png
180.62566558710688 -1.642192469644116 40044380987355793.png
180.53654869764873 -1.6403344754086804 40044380987355867.png
180.49664970331236 -1.6403191425195929 40044380987355884.png
180.58551014220518 -1.6384839458023963 40044380987355941.png
180.60001165246393 -1.637057446181105 40044380987355943.png
180.62920696602893 -1.6385962964292415 40044380987355962.png
180.65282315360074 -1.6399061043834275 40044380987355987.png
180.49783503951377 -1.6372437472725172 40044380987356000.png
180.53148490232897 -1.6375082052972725 40044380987356059.png
180.52120931180326 -1.6368739945770543 40044380987356066.png
180.51573850010604 -1.6350991825877423 40044380987356071.png
180.51360639886255 -1.6355595751800254 40044380987356072.png
180.5879545762045 -1.6355612034475595 40044380987356081.png
180.58758495560681 -1.6357434337307721 40044380987356082.png
180.54390365067624 -1.6346917087723207 40044380987356129.png
180.4909151549615 -1.6332945206297889 40044380987356191.png
180.6035972106962 -1.6335791957692745 40044380987356261.png
180.49673010658222 -1.631036660131544 40044380987356285.png
180.49489345042048 -1.6298458568413754 40044380987356296.png
180.58794115781907 -1.6322824180652757 40044380987356332.png
180.55669064776268 -1.6311054542811612 40044380987356366.png
180.50205337122512 -1.6292427212139018 40044380987356419.png
180.53845407052137 -1.6285927732370677 40044380987356457.png
180.6447594274357 -1.6280833987061316 40044380987356466.png
180.6499604681434 -1.627944996485016 40044380987356477.png
180.6221165878079 -1.628999431685703 40044380987356505.png
180.50689704097474 -1.627219877552409 40044380987356545.png
180.4931854066188 -1.626161779697439 40044380987356610.png
180.6487647686095 -1.625823237348816 40044380987356616.png
180.65098127302207 -1.6223471773496942 40044380987356808.png
180.60881662888005 -1.6223668521201282 40044380987356825.png
180.60282982666737 -1.6210014235060632 40044380987356844.png
180.55627344972237 -1.6209018285304075 40044380987356870.png
180.50851601621062 -1.6200430595225432 40044380987356958.png
180.58556886419998 -1.6192695028561868 40044380987356996.png
180.64803990821372 -1.6166092083187402 40044380987357026.png
180.64743378517716 -1.61779131979308 40044380987357027.png
180.50434429748273 -1.614637531494419 40044380987357150.png
180.5034059312592 -1.6154161068364934 40044380987357151.png
180.61041844651257 -1.61463020436644 40044380987357200.png
180.64806255745484 -1.6145509628359114 40044380987357255.png
180.6031733950605 -1.6146034739182966 40044380987357272.png
180.48693819651092 -1.6137707595752422 40044380987357316.png
180.62294731373942 -1.6128961181539956 40044380987357326.png
180.61506626216394 -1.6120826721184165 40044380987357332.png
180.50449284316883 -1.6124263682936206 40044380987357347.png
180.51133545614104 -1.6113680067870726 40044380987357358.png
180.5984517448449 -1.6120024808754643 40044380987357413.png
180.5924859432826 -1.6103287777352062 40044380987357459.png
180.5838270617232 -1.6092001313510766 40044380987357467.png
180.63190807776107 -1.6075087911908166 40044380987357580.png
180.61377080125467 -1.6081162623409626 40044380987357605.png
180.50856544059508 -1.6087617260774583 40044380987357633.png
180.59032263038787 -1.6062945278676997 40044380987357706.png
180.60203681669407 -1.6027014035801166 40044380987357747.png
180.60099613324562 -1.6027271840649753 40044380987357749.png
180.60200543152496 -1.6034468667838373 40044380987357750.png
180.6470842082799 -1.6050969547573624 40044380987357762.png
180.65261906030742 -1.6011998944270072 40044380987357891.png
180.4954905400923 -1.6014005750101 40044380987357918.png
180.59049014576874 -1.6002202369606038 40044380987357929.png
180.51861065834038 -1.601610753681074 40044380987357972.png
180.58723185006536 -1.601104235332448 40044380987357995.png
180.52980797070444 -1.5989555025771838 40044380987358036.png
180.58743812756543 -1.5961701317139219 40044380987358100.png
180.59065550536948 -1.5961265764025578 40044380987358177.png
180.5917280267766 -1.5954166656632711 40044380987358178.png
180.53476454807293 -1.5956797613769471 40044380987358215.png
180.5352000275122 -1.5957507253116694 40044380987358216.png
180.56108956344505 -1.5948591308144424 40044380987358224.png
180.59455887857018 -1.5940868048630776 40044380987358300.png
180.60711117684554 -1.5928865251559208 40044380987358319.png
180.64743475422614 -1.5929758066203474 40044380987358325.png
180.60324676903093 -1.5909757941953144 40044380987358333.png
180.6025411247918 -1.5901916650228178 40044380987358334.png
180.60185296369406 -1.5903763335898276 40044380987358335.png
180.60295562376965 -1.590555981792843 40044380987358337.png
180.61268315502454 -1.5946408116607202 40044380987358355.png
180.61163647802383 -1.5938602089344323 40044380987358356.png
180.64149647967133 -1.5910707743887198 40044380987358592.png
180.6222510361872 -1.5899296554972417 40044380987358604.png
180.63800703858215 -1.5892820267090229 40044380987358672.png
180.6330553377835 -1.5855631515626798 40044380987358709.png
180.5827680071661 -1.586887443755153 40044380987358797.png
180.58366227999264 -1.5878983026079532 40044380987358798.png
180.49663248572992 -1.5888780898953583 40044380987358817.png
180.5874339153632 -1.5874780837738185 40044380987358823.png
180.58876690931876 -1.5878023727600235 40044380987358824.png
180.59263451354028 -1.5876539325232044 40044380987358831.png
180.5001041934732 -1.585692324288414 40044380987358887.png
180.62581819060074 -1.585543612831758 40044380987358894.png
180.62545318452902 -1.5848628781341514 40044380987358897.png
180.62677737631472 -1.584638047130109 40044380987358899.png
180.59314711273524 -1.5841011393935964 40044380987358958.png
180.55460602288125 -1.5832178267408816 40044380987359029.png
180.5817732755212 -1.5814138890899556 40044380987359048.png
180.48304334433683 -1.582832208647088 40044380987359062.png
180.60992944202505 -1.5808284068423744 40044380987359087.png
180.61155010413168 -1.5791312555265364 40044380987359162.png
180.5967296500495 -1.5789476734437864 40044380987359184.png
180.5399765752991 -1.5780845800702463 40044380987359248.png
180.53890924911045 -1.5790068321915198 40044380987359249.png
180.5538214088182 -1.5706048143083708 40044385282294394.png
180.50730041297024 -1.5634469181997104 40044385282294764.png
180.49644211637843 -1.5582012381837498 40044385282295062.png
180.55320621748805 -1.55680193106294 40044385282295150.png
180.59815072439937 -1.5549327523608703 40044385282295199.png
180.62124598924098 -1.5505907445442557 40044385282295415.png
180.64025391854668 -1.5490085414177848 40044385282295502.png
180.52491518480713 -1.5485560377823735 40044385282295521.png
180.51464816622354 -1.540858877525688 40044385282295881.png
180.62514178505475 -1.5365709001117895 40044385282296116.png
180.64359726026484 -1.5363095756901681 40044385282296121.png
180.65302202431107 -1.5293880178805699 40044385282296495.png
180.52986022371542 -1.5177202103225693 40044385282297095.png
180.5466757015211 -1.5162940648576566 40044385282297179.png
180.61910890906688 -1.5134754256371448 40044385282297310.png
180.47941095548845 -1.5060363197332092 40044385282297727.png
180.5702680065613 -1.505424129178357 40044385282297756.png
180.62533463168677 -1.5046468156652513 40044385282297795.png
180.5033305932265 -1.5039300158950846 40044385282297825.png
180.4671835579368 -1.502110270876772 40044385282297936.png
180.47581444597444 -1.4982204556517584 40044385282298157.png
180.47479289026066 -1.4940693280084683 40044385282298389.png
180.56039289836437 -1.4917753906962936 40044385282298489.png
180.5823736758589 -1.4907411048442532 40044385282298559.png
180.49638592681163 -1.489910474475065 40044385282298587.png
180.55935533778117 -1.4888544807809831 40044385282298664.png
180.65002242541246 -1.5774174163292733 40044385282318516.png
180.59935073415016 -1.5722826914399473 40044385282318544.png
180.6224820418915 -1.572767357477289 40044385282318823.png
180.56404239611604 -1.5715333046165902 40044385282318865.png
180.49618469350318 -1.5697118737771265 40044385282318972.png
180.5353510081839 -1.569280532484046 40044385282318985.png
180.59970834994346 -1.566942010223807 40044385282319009.png
180.5049978546919 -1.5671991322127865 40044385282319043.png
180.53891200590593 -1.5660279044953094 40044385282319066.png
180.60625686413817 -1.5653629155555029 40044385282319088.png
180.55140328747072 -1.5654218025496172 40044385282319100.png
180.47933345362793 -1.5633846391563173 40044385282319108.png
180.4735448472563 -1.56456237824196 40044385282319184.png
180.6003922695214 -1.5635295498745156 40044385282319208.png
180.60306123483443 -1.5630448859760895 40044385282319262.png
180.5061028784428 -1.5614174907143712 40044385282319272.png
180.54475558497114 -1.5600341921642322 40044385282319458.png
180.5852983594819 -1.5589092366525203 40044385282319483.png
180.61233397545212 -1.5568015240116484 40044385282319550.png
180.61292682947504 -1.5560564845962883 40044385282319554.png
180.5345126928943 -1.5567925688832571 40044385282319568.png
180.56762109238343 -1.555095030004842 40044385282319596.png
180.5762481066995 -1.553641180152597 40044385282319673.png
180.56615534043453 -1.5532763270896561 40044385282319736.png
180.482090377574 -1.5512526081015385 40044385282319805.png
180.62319454122806 -1.552093981077515 40044385282319841.png
180.625019966464 -1.5499100212122012 40044385282319842.png
180.62250461717622 -1.5492354038464795 40044385282319886.png
180.59530290585695 -1.5491811305359686 40044385282319892.png
180.53621471347998 -1.548349392226284 40044385282319906.png
180.53686778911933 -1.548736767858451 40044385282319908.png
180.5954171017867 -1.5460753426567917 40044385282319977.png
180.48161055915065 -1.545668836200533 40044385282320020.png
180.4804269332553 -1.545848887615315 40044385282320021.png
180.4951462510019 -1.5451478133530345 40044385282320060.png
180.58758366861323 -1.5443282880910831 40044385282320066.png
180.50459980324106 -1.54458255798125 40044385282320070.png
180.54492263236045 -1.5436365764520241 40044385282320114.png
180.5612833551235 -1.543189501277389 40044385282320124.png
180.5277363671664 -1.541409613850608 40044385282320184.png
180.60087672861766 -1.541279629753196 40044385282320221.png
180.60651006009363 -1.5407686485035246 40044385282320228.png
180.60524992340223 -1.5392590429039483 40044385282320229.png
180.52395203242816 -1.541867950324223 40044385282320239.png
180.52372929025077 -1.5421055309330107 40044385282320240.png
180.55676739492674 -1.540113436666237 40044385282320253.png
180.5834760721067 -1.5398823690483354 40044385282320325.png
180.6476241953345 -1.5374635552698068 40044385282320466.png
180.6492187578143 -1.5363430892564707 40044385282320467.png
180.50725091554165 -1.5390389656714238 40044385282320473.png
180.4959852357216 -1.5367505437098903 40044385282320481.png
180.49626320035662 -1.5380359999276538 40044385282320482.png
180.5461089471348 -1.5379042521627433 40044385282320488.png
180.583098346137 -1.5373221740814358 40044385282320496.png
180.60183599047946 -1.5377176886578594 40044385282320504.png
180.5589527244782 -1.5359262727931267 40044385282320517.png
180.5025883583509 -1.537919855656618 40044385282320541.png
180.59878277757457 -1.5361837980593818 40044385282320573.png
180.55143713178637 -1.5361501488131344 40044385282320579.png
180.55073126101698 -1.533921023111563 40044385282320580.png
180.55068269167091 -1.5332884723130524 40044385282320581.png
180.50553176383195 -1.533946667066798 40044385282320660.png
180.47076404721878 -1.5301331836362686 40044385282320712.png
180.470625932771 -1.5306852740180608 40044385282320714.png
180.46935067550854 -1.531974525691862 40044385282320715.png
180.5397309060435 -1.5325542957197344 40044385282320744.png
180.58544720593605 -1.531876970207627 40044385282320757.png
